contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido,source
232231,39,남문토방,서울특별시 중구 남대문시장길 45-3,,126.9783906441,37.560599379,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/28/3474928_image2_1.jpg,02-778-6727,한식,서울특별시,tourapi_food
135679,39,남산골산채집,서울특별시 중구 소파로 93,,126.9852040201,37.5567638358,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/43/1355543_image2_1.jpg,02-754-1978,한식,서울특별시,tourapi_food
3444607,39,남산도서관 구내식당,서울특별시 용산구 소월로 109 (후암동),1층 구내식당,126.9813656031,37.5524531569,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/49/3444449_image2_1.png,02-733-3674,한식,서울특별시,tourapi_food
2871545,39,남서울민물장어,서울특별시 강남구 봉은사로 137 (논현동),,127.0295402983,37.5063343783,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/34/2871534_image2_1.jpg,,한식,서울특별시,tourapi_food
2836064,39,남영돈,서울특별시 용산구 한강대로80길 17,,126.9737915663,37.5428013647,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/53/2836053_image2_1.jpg,,한식,서울특별시,tourapi_food
678522,39,남원황토추어탕,서울특별시 강동구 성안로 7-12,,127.1286140845,37.5250478778,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/35/3474635_image2_1.jpg,,한식,서울특별시,tourapi_food
2840211,39,남한강민물매운탕,서울특별시 광진구 동일로 150 (화양동),,127.0662247324,37.5456776907,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/07/2840207_image2_1.jpg,,한식,서울특별시,tourapi_food
2853837,39,남해바다,"서울특별시 마포구 토정로37길 46 (도화동, 정우맨션)",,126.9471967812,37.5423120561,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/27/2853827_image2_1.jpg,,일식,서울특별시,tourapi_food
2870265,39,내가국수다,서울특별시 강남구 밤고개로23길 20 (율현동),,127.1084673756,37.4736673673,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/60/2870260_image2_1.jpg,,한식,서울특별시,tourapi_food
2846604,39,내꾸미쭈꾸미,서울특별시 송파구 성내천로 106 (오금동),,127.1401026463,37.4997954604,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/92/2846592_image2_1.jpg,,한식,서울특별시,tourapi_food
2717547,39,내자상회,서울특별시 종로구 사직로10길 3,(내자동),126.9705214845,37.5758502431,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/97/2716897_image2_1.jpg,,카페·디저트,서울특별시,tourapi_food
2988399,39,널담은공간,서울특별시 종로구 삼청로 24,,126.9798483489,37.578102926,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/96/2991896_image2_1.jpeg,,카페·디저트,서울특별시,tourapi_food
2870254,39,네기다이닝라운지,서울특별시 강남구 도산대로15길 18 (신사동),,127.024054313,37.5195355246,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/46/2870246_image2_1.jpg,,일식,서울특별시,tourapi_food
2870227,39,네모집 청담점,서울특별시 강남구 선릉로148길 28 (청담동),,127.0418664921,37.5226577043,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/14/2870214_image2_1.jpg,,한식,서울특별시,tourapi_food
2871568,39,노들강본채,서울특별시 강남구 강남대로114길 21 (논현동),,127.025987845,37.5062843205,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/50/2871550_image2_1.jpg,,한식,서울특별시,tourapi_food
2870197,39,노란상 소갈비,서울특별시 강남구 선릉로131길 22 (논현동),,127.0391946569,37.5175721359,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/78/2870178_image2_1.JPG,,한식,서울특별시,tourapi_food
581825,39,노랑저고리,서울특별시 서초구 서초대로73길 9 (서초동),5층,127.0252436924,37.4983602268,A05,A0502,A05020100,,02-534-5300,한식,서울특별시,tourapi_food
2855118,39,노조미일식,서울특별시 영등포구 은행로 3 (여의도동),,126.9196802604,37.5275632774,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/09/2855109_image2_1.jpg,,일식,서울특별시,tourapi_food
1998567,39,노천파전,서울특별시 동대문구 회기로28길 3,(휘경동),127.056204948,37.5897557225,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/01/3474701_image2_1.jpg,02-968-2494,한식,서울특별시,tourapi_food
2900286,39,녹원쌈밥 연희점,서울특별시 서대문구 연희로25길 22 (연희동),,126.9341582265,37.5725360875,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/84/2900284_image2_1.jpg,,한식,서울특별시,tourapi_food
2850295,39,논밭골 봉천점,서울특별시 관악구 청룡길 30,,126.9459347493,37.4805414311,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/90/2850290_image2_1.jpg,,한식,서울특별시,tourapi_food
2752169,39,농민백암순대 본점,서울특별시 강남구 선릉로86길 40-4,,127.0530437877,37.5037600996,A05,A0502,A05020100,,,한식,서울특별시,tourapi_food
2847980,39,농부보쌈,서울특별시 중랑구 용마산로 389 (면목동),,127.0949570645,37.5865345731,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/72/2847972_image2_1.jpg,,한식,서울특별시,tourapi_food
2851970,39,뇨끼바,서울특별시 용산구 한남대로20길 41-4,1층,127.0095190865,37.5350667926,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/54/2851954_image2_1.jpg,,서양식,서울특별시,tourapi_food
2894810,39,누메로도스,서울특별시 성동구 상원1길 35-9 (성수동1가),,127.0473514302,37.5464189322,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/99/2894799_image2_1.jpg,,서양식,서울특별시,tourapi_food
2894795,39,누메로뜨레쓰,서울특별시 성동구 성수일로 21 (성수동1가),,127.0486930831,37.5425888455,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/76/2894776_image2_1.jpg,,서양식,서울특별시,tourapi_food
402976,39,뉘조,서울특별시 종로구 인사동14길 27,,126.985186834,37.5751644745,A05,A0502,A05020100,,"02-730-9311,9301",한식,서울특별시,tourapi_food
836008,39,뉴델리,서울특별시 동대문구 경희대로6길 5,,127.0531301254,37.5933719136,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/58/3577458_image2_1.jpg,02-957-7955,체험음식,서울특별시,tourapi_food
2815129,39,뉴웨이브서울,서울특별시 광진구 아차산로33길 28-10,,127.0707994273,37.5417615617,A05,A0502,A05020200,,,서양식,서울특별시,tourapi_food
2870406,39,늘복집,서울특별시 강남구 밤고개로14길 13-48 (자곡동),,127.1028205009,37.479524919,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/99/2870399_image2_1.jpg,,한식,서울특별시,tourapi_food
2842714,39,늘봄해물찜&손칼국수 답십리본점,서울특별시 동대문구 전농로 39 (답십리동),,127.0568221592,37.5686137463,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/09/2842709_image2_1.jpg,,한식,서울특별시,tourapi_food
2839940,39,늘푸른목장 잠실본점,서울특별시 송파구 백제고분로9길 34,1F,127.0826548153,37.5096321728,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2839936_image2_1.jpg,,한식,서울특별시,tourapi_food
738596,39,늘푸른식당,서울특별시 마포구 굴레방로9길 3,,126.9555372771,37.5568327402,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/48/3568548_image2_1.jpg,02-362-9604,한식,서울특별시,tourapi_food
2851611,39,능이버섯백숙,서울특별시 영등포구 선유로 32,,126.8888722596,37.5168111987,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/95/2851595_image2_1.jpg,,한식,서울특별시,tourapi_food
2894763,39,니드스윗,서울특별시 성동구 아차산로1길 9,,127.0457098386,37.549043597,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/55/2894755_image2_1.jpg,,카페·디저트,서울특별시,tourapi_food
2856564,39,다 피타(Da Pitta),서울특별시 서초구 효령로 202 (서초동),,127.006434731,37.4828922412,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/60/2856560_image2_1.jpg,,서양식,서울특별시,tourapi_food
2814836,39,다과상사,서울특별시 용산구 백범로 291,,126.9617010969,37.53942654,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/76/3580476_image2_1.jpg,,카페·디저트,서울특별시,tourapi_food
2824948,39,다동 황소막창,서울특별시 중구 남대문로 60-5 (명동2가),,126.9822235678,37.5627130907,A05,A0502,A05020100,,,한식,서울특별시,tourapi_food
398346,39,다락정,서울특별시 종로구 삼청로 131-1 (삼청동),,126.9815507103,37.5873018875,A05,A0502,A05020100,,02-725-1697,한식,서울특별시,tourapi_food
2755513,39,다래함박스텍,서울특별시 강북구 수유로 20-2,(수유동),127.0190571087,37.6328278234,A05,A0502,A05020200,,,서양식,서울특별시,tourapi_food
2870174,39,다온바이뱀부,서울특별시 강남구 학동로25길 39 (논현동),,127.02776796,37.5161276537,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/63/2870163_image2_1.jpg,,한식,서울특별시,tourapi_food
2752177,39,단미그린비,서울특별시 강남구 밤고개로14길 13-50,,127.1026871842,37.4793693798,A05,A0502,A05020100,,,한식,서울특별시,tourapi_food
2851986,39,단박왕돈까스,"서울특별시 용산구 백범로90길 74 (문배동, 이안용산)",,126.9696226583,37.5372602669,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/77/2851977_image2_1.jpg,,서양식,서울특별시,tourapi_food
2852009,39,단비,서울특별시 용산구 한남대로20길 21-12 (한남동),,127.0088135891,37.5352723121,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/96/2851996_image2_1.jpg,,한식,서울특별시,tourapi_food
2870159,39,단스시,서울특별시 강남구 언주로 652 (논현동),,127.0358005892,37.5151862409,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/44/2870144_image2_1.jpg,,일식,서울특별시,tourapi_food
2854383,39,단아,서울특별시 영등포구 여의대방로67길 21 정곡빌딩,,126.9294934507,37.5206059278,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/69/2854369_image2_1.jpg,,한식,서울특별시,tourapi_food
2894747,39,단일서울,서울특별시 성동구 왕십리로 66-33 (성수동1가),,127.0455155806,37.5430859525,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/34/2894734_image2_1.jpg,,카페·디저트,서울특별시,tourapi_food
2849290,39,달마시안,서울특별시 강남구 압구정로42길 42,,127.0345420549,37.5263238132,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/77/2849277_image2_1.jpg,,서양식,서울특별시,tourapi_food
2873449,39,닭내장집,서울특별시 서대문구 수색로 28-5,,126.9156322234,37.5695111074,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/33/3576333_image2_1.jpg,,한식,서울특별시,tourapi_food
2870139,39,닭으로가 압구정본점,서울특별시 강남구 언주로172길 55,,127.0384194597,37.5270376893,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/24/2870124_image2_1.jpg,,한식,서울특별시,tourapi_food
2833427,39,닭한마리 공릉본점,서울특별시 노원구 동일로 1020 공릉본점닭한마리,,127.0748301314,37.6212551745,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/08/2833408_image2_1.jpg,,한식,서울특별시,tourapi_food
2653729,39,닭한마리돼지한근,서울특별시 중구 동호로24길 33,,127.0052131937,37.5608026145,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2655236_image2_1.jpg,02-2285-5988,한식,서울특별시,tourapi_food
2843041,39,담은갈비,"서울특별시 송파구 삼전로 93 (잠실동, 태정빌딩(잠실동 다세대주택))",,127.0896209258,37.5069020593,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/28/2843028_image2_1.jpg,,한식,서울특별시,tourapi_food
2854402,39,당산오돌 본점,서울특별시 영등포구 국회대로37길 6 (당산동4가),,126.8998320674,37.5276156945,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/93/2854393_image2_1.jpg,,한식,서울특별시,tourapi_food
2870120,39,대가방 본점,"서울특별시 강남구 봉은사로 333 (논현동, 선정릉역 모아엘가 퍼스트 홈)",,127.0430806123,37.5105785734,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/16/2870116_image2_1.jpg,,중식,서울특별시,tourapi_food
2840217,39,대가식당,서울특별시 광진구 광나루로 596 (구의동),,127.0943861597,37.5420841713,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/16/2840216_image2_1.jpg,,한식,서울특별시,tourapi_food
2870077,39,대가원 본점,서울특별시 강남구 언주로130길 8 (논현동),,127.0361394589,37.5147696287,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/74/2870074_image2_1.JPG,,한식,서울특별시,tourapi_food
2894854,39,대돈집,서울특별시 성동구 왕십리로14길 18 뚝섬영재어린이집,1층,127.0456154132,37.5486714162,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/33/2894833_image2_1.jpg,,한식,서울특별시,tourapi_food
135114,39,대문점,서울특별시 영등포구 영중로10길 30,,126.908556527,37.5185918989,A05,A0502,A05020400,,02-2678-3256,중식,서울특별시,tourapi_food
232241,39,대문한정식,서울특별시 도봉구 시루봉로 139-6,,127.0275415665,37.6636966089,A05,A0502,A05020100,,02-956-0843,한식,서울특별시,tourapi_food
2834736,39,대보명가,서울특별시 강북구 4.19로 69,,127.0071328288,37.6457344413,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/09/2834709_image2_1.jpg,,한식,서울특별시,tourapi_food
2843503,39,대성갈비,서울특별시 성동구 상원1길 26 (성수동1가),서울숲 A타워 101호~103호,127.0484485572,37.546246749,A05,A0502,A05020100,,,한식,서울특별시,tourapi_food
2360783,39,대장금,서울특별시 송파구 올림픽로 300 (신천동),캐주얼동 5층,127.1040749597,37.5141653654,A05,A0502,A05020100,,02-3213-4534,한식,서울특별시,tourapi_food
2850183,39,대한옥,서울특별시 영등포구 영등포로51길 6 (영등포동2가),,126.9108951791,37.5194140671,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/70/2850170_image2_1.jpg,,한식,서울특별시,tourapi_food
3453614,39,대한제빵소,서울특별시 마포구 월드컵북로 402 (상암동),,126.8890565676,37.5801982781,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/18/3453518_image2_1.JPG,,체험음식,서울특별시,tourapi_food
2899012,39,대흥정육식당,"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)",,127.0439852779,37.539100277,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/97/2898997_image2_1.jpg,,한식,서울특별시,tourapi_food
2859951,39,댓잎갈비 본점,서울특별시 용산구 서빙고로91길 2 댓잎갈비,,127.001842298,37.5247984033,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/02/3577002_image2_1.jpg,,한식,서울특별시,tourapi_food
2786072,39,더 스팟 패뷸러스,서울특별시 중구 명동2길 22 (명동2가),,126.982615208,37.5623853579,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/38/2792538_image2_1.jpg,,카페·디저트,서울특별시,tourapi_food
2654150,39,더라운지 JW메리어트동대문스퀘어서울,"서울특별시 종로구 청계천로 279, JW메리어트동대문스퀘어서울 1층",,127.0087987073,37.5703710113,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/96/2655196_image2_1.jpg,02-2276-3336,서양식,서울특별시,tourapi_food
2835826,39,더아너스,서울특별시 중랑구 망우로 353 상봉 프레미어스 엠코,C동 지하1층,127.0913376195,37.5981387149,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/13/2835813_image2_1.jpg,,한식,서울특별시,tourapi_food
3446219,39,더웍,"서울특별시 성북구 길음로 11 (길음동, 길음역롯데캐슬트윈골드아파트)",롯데캐슬 골드 트윈상가 지하1층,127.0234880845,37.6038534948,A05,A0502,A05020400,,,중식,서울특별시,tourapi_food
2870024,39,더원 레스토랑,서울특별시 강남구 영동대로 648 (삼성동),,127.0576901262,37.5200388484,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/07/2870007_image2_1.JPG,,중식,서울특별시,tourapi_food
2848075,39,더코너키친,서울특별시 종로구 평창문화로 98 (평창동),,126.9719426906,37.6071410749,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/71/2848071_image2_1.jpg,,서양식,서울특별시,tourapi_food
2733974,39,더클래스 청담,서울특별시 강남구 압구정로60길 17-5,(청담동),127.0422913531,37.5261878572,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/98/2779098_image2_1.png,,체험음식,서울특별시,tourapi_food
